,Sold to Customer,Country,Customer region redefined,Pr CFN,recommend,Pr Division,confidence,Qty in Sales unit of measure (SUM),base average qty,base weightage qty,recommend average qty,final recommend qty,final recommend qty w probability
4471,120347862171,Australia,Queensland,OMS-PDBS2,DS100A,MITG,0.58,4.0,19.0,-0.79,42.0,9.0,9.0
4472,120347862171,Australia,Queensland,OMS-PDBS2,LF1837,MITG,0.68,4.0,19.0,-0.79,108.0,23.0,0.0
4473,120347862171,Australia,Queensland,OMS-T10SB,DS100A,MITG,0.58,5.0,25.0,-0.8,42.0,8.0,8.0
4474,120347862171,Australia,Queensland,OMS-T10SB,LF1837,MITG,0.64,5.0,25.0,-0.8,108.0,22.0,22.0
4475,120347862171,Australia,Queensland,PEDICAP,LF1837,MITG,0.53,1.0,24.0,-0.96,108.0,4.0,0.0
4476,120347862171,Australia,Queensland,TECR1410DP2,DS100A,MITG,0.54,1.0,61.0,-0.98,42.0,1.0,0.0
4477,120347862171,Australia,Queensland,TECR1410DP2,LF1837,MITG,0.68,1.0,61.0,-0.98,108.0,2.0,2.0
4478,120348278733,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,2.0,1.0,1.0,3.0,6.0,6.0
4479,120348278733,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,12.0,26.0,-0.54,2.0,1.0,1.0
4480,120348495871,Australia,South Australia,186-0106,LF1837,MITG,0.51,1.0,137.0,-0.99,108.0,1.0,1.0
4481,120348495871,Australia,South Australia,340-000-000,X3-003-000,MITG,0.65,6.0,24.0,-0.75,6.0,2.0,2.0
4482,120348495871,Australia,South Australia,350-005-000,300-000-000,MITG,0.5,2.0,14.0,-0.86,4.0,1.0,0.0
4483,120348495871,Australia,South Australia,350-005-000,X3-003-000,MITG,0.75,2.0,14.0,-0.86,6.0,1.0,1.0
4484,120348495871,Australia,South Australia,350-013-000,300-000-000,MITG,0.51,1.0,13.0,-0.92,4.0,0.0,0.0
4485,120348495871,Australia,South Australia,350-013-000,X3-003-000,MITG,0.77,1.0,13.0,-0.92,6.0,0.0,0.0
4486,120348495871,Australia,South Australia,LF1937,DS100A,MITG,0.58,20.0,125.0,-0.84,42.0,7.0,0.0
4487,120348495871,Australia,South Australia,LF1937,LF1837,MITG,0.7,20.0,125.0,-0.84,108.0,17.0,17.0
4488,120348529341,Australia,Western Australia,118-70,186-0106,MITG,0.66,1.0,19.0,-0.95,137.0,7.0,7.0
4489,120348529341,Australia,Western Australia,118-80,186-0106,MITG,0.69,1.0,20.0,-0.95,137.0,7.0,7.0
4490,120348529341,Australia,Western Australia,350-005-000,300-000-000,MITG,0.5,10.0,14.0,-0.29,4.0,3.0,0.0
4491,120348529341,Australia,Western Australia,350-005-000,LF1937,MITG,0.51,10.0,14.0,-0.29,125.0,89.0,89.0
4492,120348529341,Australia,Western Australia,350-013-000,300-000-000,MITG,0.51,10.0,13.0,-0.23,4.0,3.0,0.0
4493,120348529341,Australia,Western Australia,350-013-000,LF1937,MITG,0.52,10.0,13.0,-0.23,125.0,96.0,96.0
4494,120348529341,Australia,Western Australia,8888247031,150462,MITG,0.5,14.0,36.0,-0.61,75.0,29.0,0.0
4495,120348529341,Australia,Western Australia,8888247031,186-0106,MITG,0.59,14.0,36.0,-0.61,137.0,53.0,53.0
4496,120348529341,Australia,Western Australia,8888247056,186-0106,MITG,0.61,16.0,21.0,-0.24,137.0,104.0,0.0
4497,120348529341,Australia,Western Australia,8888247056,LF1937,MITG,0.62,16.0,21.0,-0.24,125.0,95.0,95.0
4498,120348529341,Australia,Western Australia,ABSTACK30X,186-0106,MITG,0.53,5.0,62.0,-0.92,137.0,11.0,0.0
4499,120348529341,Australia,Western Australia,ABSTACK30X,DS100A,MITG,0.54,5.0,62.0,-0.92,42.0,3.0,3.0
4500,120348529341,Australia,Western Australia,LF1837,173050G,MITG,0.5,7.0,108.0,-0.94,84.0,5.0,5.0
4501,120348529341,Australia,Western Australia,LF1837,186-0106,MITG,0.57,7.0,108.0,-0.94,137.0,8.0,0.0
4502,120348529341,Australia,Western Australia,LF1837,DS100A,MITG,0.58,7.0,108.0,-0.94,42.0,3.0,0.0
4503,120348529341,Australia,Western Australia,OMS-PDBS2,DS100A,MITG,0.58,2.0,19.0,-0.89,42.0,5.0,0.0
4504,120348529341,Australia,Western Australia,OMS-T10SB,186-0106,MITG,0.52,2.0,25.0,-0.92,137.0,11.0,11.0
4505,120348529341,Australia,Western Australia,OMS-T10SB,DS100A,MITG,0.58,2.0,25.0,-0.92,42.0,3.0,3.0
4506,120348529341,Australia,Western Australia,TECR1410DP2,DS100A,MITG,0.54,5.0,61.0,-0.92,42.0,3.0,3.0
4507,120348852855,Australia,Aust Capital Terr,173022,DS100A,MITG,0.6,19.0,7.0,1.71,42.0,114.0,114.0
4508,120348852855,Australia,Aust Capital Terr,173022,LF1837,MITG,0.72,19.0,7.0,1.71,108.0,293.0,0.0
4509,120348852855,Australia,Aust Capital Terr,173049,DS100A,MITG,0.63,41.0,46.0,-0.11,42.0,37.0,37.0
4510,120348852855,Australia,Aust Capital Terr,173049,LF1837,MITG,0.79,41.0,46.0,-0.11,108.0,96.0,0.0
4511,120348852855,Australia,Aust Capital Terr,176630,LF1837,MITG,0.72,181.0,147.0,0.23,108.0,133.0,0.0
4512,120348852855,Australia,Aust Capital Terr,176657,LF1837,MITG,0.71,130.0,75.0,0.73,108.0,187.0,0.0
4513,120348852855,Australia,Aust Capital Terr,186-0106,LF1837,MITG,0.51,342.0,137.0,1.5,108.0,270.0,0.0
4514,120348852855,Australia,Aust Capital Terr,E1455,LF1837,MITG,0.61,43.0,45.0,-0.04,108.0,104.0,104.0
4515,120348852855,Australia,Aust Capital Terr,EASYCAPII6,DS100A,MITG,0.5,5.0,18.0,-0.72,42.0,12.0,12.0
4516,120348852855,Australia,Aust Capital Terr,EASYCAPII6,LF1837,MITG,0.5,5.0,18.0,-0.72,108.0,30.0,0.0
4517,120348852855,Australia,Aust Capital Terr,EGIA45AMT,LF1837,MITG,0.77,15.0,28.0,-0.46,108.0,58.0,58.0
4518,120348852855,Australia,Aust Capital Terr,EGIA45AVM,LF1837,MITG,0.78,9.0,16.0,-0.44,108.0,60.0,60.0
4519,120348852855,Australia,Aust Capital Terr,EGIA60AMT,DS100A,MITG,0.59,43.0,109.0,-0.61,42.0,16.0,0.0
4520,120348852855,Australia,Aust Capital Terr,EGIA60AMT,LF1837,MITG,0.74,43.0,109.0,-0.61,108.0,42.0,0.0
4521,120348852855,Australia,Aust Capital Terr,EGIA60AVM,LF1837,MITG,0.78,17.0,30.0,-0.43,108.0,62.0,62.0
4522,120348852855,Australia,Aust Capital Terr,EGIAUSTND,DS100A,MITG,0.61,93.0,68.0,0.37,42.0,58.0,58.0
4523,120348852855,Australia,Aust Capital Terr,EGIAUSTND,LF1837,MITG,0.78,93.0,68.0,0.37,108.0,148.0,148.0
4524,120348852855,Australia,Aust Capital Terr,GIA8038L,LF1837,MITG,0.79,10.0,21.0,-0.52,108.0,52.0,52.0
4525,120348852855,Australia,Aust Capital Terr,GIA8038S,LF1837,MITG,0.78,39.0,78.0,-0.5,108.0,54.0,54.0
4526,120348852855,Australia,Aust Capital Terr,LF1937,340-000-000,MITG,0.5,87.0,125.0,-0.3,24.0,17.0,17.0
4527,120348852855,Australia,Aust Capital Terr,LF1937,DS100A,MITG,0.58,87.0,125.0,-0.3,42.0,29.0,29.0
4528,120348852855,Australia,Aust Capital Terr,LF1937,LF1837,MITG,0.7,87.0,125.0,-0.3,108.0,76.0,0.0
4529,120348852855,Australia,Aust Capital Terr,LF2019,DS100A,MITG,0.6,45.0,26.0,0.73,42.0,73.0,0.0
4530,120348852855,Australia,Aust Capital Terr,LF2019,LF1837,MITG,0.7,45.0,26.0,0.73,108.0,187.0,187.0
4531,120348852855,Australia,Aust Capital Terr,OMS-PDBS2,340-000-000,MITG,0.51,59.0,19.0,2.11,24.0,75.0,75.0
4532,120348852855,Australia,Aust Capital Terr,OMS-PDBS2,DS100A,MITG,0.58,59.0,19.0,2.11,42.0,131.0,0.0
4533,120348852855,Australia,Aust Capital Terr,OMS-PDBS2,LF1837,MITG,0.68,59.0,19.0,2.11,108.0,336.0,0.0
4534,120348852855,Australia,Aust Capital Terr,OMS-T10SB,DS100A,MITG,0.58,45.0,25.0,0.8,42.0,76.0,76.0
4535,120348852855,Australia,Aust Capital Terr,OMS-T10SB,LF1837,MITG,0.64,45.0,25.0,0.8,108.0,194.0,194.0
4536,120348852855,Australia,Aust Capital Terr,SIG60AXT,LF1837,MITG,0.78,142.0,108.0,0.31,108.0,141.0,141.0
4537,120348852855,Australia,Aust Capital Terr,TECR1410DP2,DS100A,MITG,0.54,64.0,61.0,0.05,42.0,44.0,44.0
4538,120348852855,Australia,Aust Capital Terr,TECR1410DP2,LF1837,MITG,0.68,64.0,61.0,0.05,108.0,113.0,113.0
4539,120348994842,Australia,New South Wales,186-0106,LF1837,MITG,0.51,3.0,137.0,-0.98,108.0,2.0,0.0
4540,120349226981,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
4541,120350538593,New Zealand,New Zealand,173022,DS100A,MITG,0.6,5.0,7.0,-0.29,42.0,30.0,0.0
4542,120350538593,New Zealand,New Zealand,173049,DS100A,MITG,0.63,17.0,46.0,-0.63,42.0,16.0,16.0
4543,120350538593,New Zealand,New Zealand,350-005-000,300-000-000,MITG,0.5,56.0,14.0,3.0,4.0,16.0,0.0
4544,120350538593,New Zealand,New Zealand,350-013-000,300-000-000,MITG,0.51,5.0,13.0,-0.62,4.0,2.0,2.0
4545,120350538593,New Zealand,New Zealand,8886803712,150462,MITG,0.53,74.0,113.0,-0.35,75.0,49.0,49.0
4546,120350538593,New Zealand,New Zealand,8888247031,150462,MITG,0.5,10.0,36.0,-0.72,75.0,21.0,0.0
4547,120350538593,New Zealand,New Zealand,D-YS,DS100A,MITG,0.8,1.0,9.0,-0.89,42.0,5.0,5.0
4548,120350538593,New Zealand,New Zealand,EASYCAPII6,DS100A,MITG,0.5,6.0,18.0,-0.67,42.0,14.0,14.0
4549,120350538593,New Zealand,New Zealand,EGIA60AMT,DS100A,MITG,0.59,9.0,109.0,-0.92,42.0,3.0,0.0
4550,120350538593,New Zealand,New Zealand,EGIAUSTND,DS100A,MITG,0.61,40.0,68.0,-0.41,42.0,25.0,25.0
4551,120350538593,New Zealand,New Zealand,LF1837,DS100A,MITG,0.58,124.0,108.0,0.15,42.0,48.0,0.0
4552,120350538593,New Zealand,New Zealand,LF1937,DS100A,MITG,0.58,176.0,125.0,0.41,42.0,59.0,59.0
4553,120350538593,New Zealand,New Zealand,LF2019,DS100A,MITG,0.6,16.0,26.0,-0.38,42.0,26.0,26.0
4554,120350538593,New Zealand,New Zealand,LF4418,DS100A,MITG,0.61,83.0,66.0,0.26,42.0,53.0,0.0
4555,120350859477,Australia,New South Wales,173022,DS100A,MITG,0.6,2.0,7.0,-0.71,42.0,12.0,12.0
4556,120350859477,Australia,New South Wales,ABSTACK30X,186-0106,MITG,0.53,86.0,62.0,0.39,137.0,190.0,0.0
4557,120350859477,Australia,New South Wales,ABSTACK30X,DS100A,MITG,0.54,86.0,62.0,0.39,42.0,58.0,58.0
4558,120350859477,Australia,New South Wales,D-YS,DS100A,MITG,0.8,10.0,9.0,0.11,42.0,47.0,47.0
4559,120350859477,Australia,New South Wales,EGIA60AMT,186-0106,MITG,0.57,4.0,109.0,-0.96,137.0,5.0,0.0
4560,120350859477,Australia,New South Wales,EGIA60AMT,DS100A,MITG,0.59,4.0,109.0,-0.96,42.0,2.0,2.0
4561,120350859477,Australia,New South Wales,EGIAUSTND,186-0106,MITG,0.59,11.0,68.0,-0.84,137.0,22.0,22.0
4562,120350859477,Australia,New South Wales,EGIAUSTND,DS100A,MITG,0.61,11.0,68.0,-0.84,42.0,7.0,7.0
4563,120350859477,Australia,New South Wales,LF1837,173050G,MITG,0.5,9.0,108.0,-0.92,84.0,7.0,7.0
4564,120350859477,Australia,New South Wales,LF1837,186-0106,MITG,0.57,9.0,108.0,-0.92,137.0,11.0,0.0
4565,120350859477,Australia,New South Wales,LF1837,DS100A,MITG,0.58,9.0,108.0,-0.92,42.0,3.0,3.0
4566,120350859477,Australia,New South Wales,LF1937,186-0106,MITG,0.56,188.0,125.0,0.5,137.0,206.0,0.0
4567,120350859477,Australia,New South Wales,LF1937,DS100A,MITG,0.58,188.0,125.0,0.5,42.0,63.0,63.0
4568,120350859477,Australia,New South Wales,LF2019,DS100A,MITG,0.6,36.0,26.0,0.38,42.0,58.0,0.0
4569,120350859477,Australia,New South Wales,LF4418,186-0106,MITG,0.57,126.0,66.0,0.91,137.0,262.0,262.0
4570,120350859477,Australia,New South Wales,LF4418,DS100A,MITG,0.61,126.0,66.0,0.91,42.0,80.0,0.0
4571,120350859477,Australia,New South Wales,OMS-PDBS2,DS100A,MITG,0.58,11.0,19.0,-0.42,42.0,24.0,24.0
4572,120350859477,Australia,New South Wales,OMS-T10SB,186-0106,MITG,0.52,16.0,25.0,-0.36,137.0,88.0,88.0
4573,120350859477,Australia,New South Wales,OMS-T10SB,DS100A,MITG,0.58,16.0,25.0,-0.36,42.0,27.0,27.0
4574,120350859477,Australia,New South Wales,TECR1410DP2,DS100A,MITG,0.54,3.0,61.0,-0.95,42.0,2.0,0.0
4575,120350974652,Australia,New South Wales,115-70,186-0106,MITG,0.65,9.0,17.0,-0.47,137.0,73.0,0.0
4576,120350974652,Australia,New South Wales,115-80,186-0106,MITG,0.66,4.8,16.0,-0.7,137.0,41.0,41.0
4577,120350974652,Australia,New South Wales,118-70,186-0106,MITG,0.66,5.4,19.0,-0.72,137.0,38.0,38.0
4578,120350974652,Australia,New South Wales,118-80,186-0106,MITG,0.69,2.1,20.0,-0.89,137.0,15.0,0.0
4579,120350974652,Australia,New South Wales,173022,DS100A,MITG,0.6,3.0,7.0,-0.57,42.0,18.0,18.0
4580,120350974652,Australia,New South Wales,173022,LF1837,MITG,0.72,3.0,7.0,-0.57,108.0,46.0,0.0
4581,120350974652,Australia,New South Wales,173049,DS100A,MITG,0.63,13.0,46.0,-0.72,42.0,12.0,0.0
4582,120350974652,Australia,New South Wales,173049,LF1837,MITG,0.79,13.0,46.0,-0.72,108.0,30.0,0.0
4583,120350974652,Australia,New South Wales,173050G,LF1837,MITG,0.75,14.0,84.0,-0.83,108.0,18.0,18.0
4584,120350974652,Australia,New South Wales,174006,LF1837,MITG,0.69,13.0,19.0,-0.32,108.0,73.0,0.0
4585,120350974652,Australia,New South Wales,176630,LF1837,MITG,0.72,1.0,147.0,-0.99,108.0,1.0,1.0
4586,120350974652,Australia,New South Wales,176647,LF1837,MITG,0.8,1.0,13.0,-0.92,108.0,9.0,9.0
4587,120350974652,Australia,New South Wales,8886803712,150462,MITG,0.53,67.0,113.0,-0.41,75.0,44.0,0.0
4588,120350974652,Australia,New South Wales,8886803712,186-0106,MITG,0.55,67.0,113.0,-0.41,137.0,81.0,0.0
4589,120350974652,Australia,New South Wales,8886803712,LF1837,MITG,0.54,67.0,113.0,-0.41,108.0,64.0,64.0
4590,120350974652,Australia,New South Wales,8888247031,150462,MITG,0.5,10.2,36.0,-0.72,75.0,21.0,0.0
4591,120350974652,Australia,New South Wales,8888247031,186-0106,MITG,0.59,10.2,36.0,-0.72,137.0,38.0,38.0
4592,120350974652,Australia,New South Wales,8888247031,LF1837,MITG,0.53,10.2,36.0,-0.72,108.0,30.0,0.0
4593,120350974652,Australia,New South Wales,8888247056,186-0106,MITG,0.61,10.0,21.0,-0.52,137.0,66.0,0.0
4594,120350974652,Australia,New South Wales,8888247056,LF1837,MITG,0.54,10.0,21.0,-0.52,108.0,52.0,52.0
4595,120350974652,Australia,New South Wales,ABSTACK30X,186-0106,MITG,0.53,194.0,62.0,2.13,137.0,429.0,429.0
4596,120350974652,Australia,New South Wales,ABSTACK30X,DS100A,MITG,0.54,194.0,62.0,2.13,42.0,131.0,131.0
4597,120350974652,Australia,New South Wales,ABSTACK30X,LF1837,MITG,0.64,194.0,62.0,2.13,108.0,338.0,338.0
4598,120350974652,Australia,New South Wales,E1455,LF1837,MITG,0.61,47.0,45.0,0.04,108.0,112.0,112.0
4599,120350974652,Australia,New South Wales,EASYCAPII6,DS100A,MITG,0.5,6.0,18.0,-0.67,42.0,14.0,0.0
4600,120350974652,Australia,New South Wales,EASYCAPII6,LF1837,MITG,0.5,6.0,18.0,-0.67,108.0,36.0,36.0
4601,120350974652,Australia,New South Wales,EGIA45AMT,LF1837,MITG,0.77,3.0,28.0,-0.89,108.0,12.0,12.0
4602,120350974652,Australia,New South Wales,EGIA45AVM,LF1837,MITG,0.78,13.0,16.0,-0.19,108.0,87.0,0.0
4603,120350974652,Australia,New South Wales,EGIA60AMT,186-0106,MITG,0.57,11.0,109.0,-0.9,137.0,14.0,0.0
4604,120350974652,Australia,New South Wales,EGIA60AMT,DS100A,MITG,0.59,11.0,109.0,-0.9,42.0,4.0,4.0
4605,120350974652,Australia,New South Wales,EGIA60AMT,LF1837,MITG,0.74,11.0,109.0,-0.9,108.0,11.0,11.0
4606,120350974652,Australia,New South Wales,EGIA60AVM,LF1837,MITG,0.78,27.0,30.0,-0.1,108.0,97.0,97.0
4607,120350974652,Australia,New South Wales,EGIAUSTND,186-0106,MITG,0.59,17.0,68.0,-0.75,137.0,34.0,0.0
4608,120350974652,Australia,New South Wales,EGIAUSTND,DS100A,MITG,0.61,17.0,68.0,-0.75,42.0,10.0,10.0
4609,120350974652,Australia,New South Wales,EGIAUSTND,LF1837,MITG,0.78,17.0,68.0,-0.75,108.0,27.0,0.0
4610,120350974652,Australia,New South Wales,LF1937,186-0106,MITG,0.56,57.0,125.0,-0.54,137.0,63.0,63.0
4611,120350974652,Australia,New South Wales,LF1937,DS100A,MITG,0.58,57.0,125.0,-0.54,42.0,19.0,19.0
4612,120350974652,Australia,New South Wales,LF1937,LF1837,MITG,0.7,57.0,125.0,-0.54,108.0,50.0,50.0
4613,120350974652,Australia,New South Wales,LF2019,DS100A,MITG,0.6,37.0,26.0,0.42,42.0,60.0,0.0
4614,120350974652,Australia,New South Wales,LF2019,LF1837,MITG,0.7,37.0,26.0,0.42,108.0,153.0,153.0
4615,120350974652,Australia,New South Wales,LF4418,186-0106,MITG,0.57,24.0,66.0,-0.64,137.0,49.0,49.0
4616,120350974652,Australia,New South Wales,LF4418,DS100A,MITG,0.61,24.0,66.0,-0.64,42.0,15.0,15.0
4617,120350974652,Australia,New South Wales,LF4418,LF1837,MITG,0.8,24.0,66.0,-0.64,108.0,39.0,0.0
4618,120350974652,Australia,New South Wales,OMS-PDB1000,LF1837,MITG,0.69,18.0,12.0,0.5,108.0,162.0,0.0
4619,120350974652,Australia,New South Wales,OMS-PDBS2,DS100A,MITG,0.58,36.0,19.0,0.89,42.0,79.0,79.0
4620,120350974652,Australia,New South Wales,OMS-PDBS2,LF1837,MITG,0.68,36.0,19.0,0.89,108.0,204.0,0.0
4621,120350974652,Australia,New South Wales,OMS-T10SB,186-0106,MITG,0.52,49.0,25.0,0.96,137.0,269.0,0.0
4622,120350974652,Australia,New South Wales,OMS-T10SB,DS100A,MITG,0.58,49.0,25.0,0.96,42.0,82.0,82.0
4623,120350974652,Australia,New South Wales,OMS-T10SB,LF1837,MITG,0.64,49.0,25.0,0.96,108.0,212.0,212.0
4624,120350974652,Australia,New South Wales,PEDICAP,LF1837,MITG,0.53,2.0,24.0,-0.92,108.0,9.0,9.0
4625,120350974652,Australia,New South Wales,SIG60AXT,LF1837,MITG,0.78,17.0,108.0,-0.84,108.0,17.0,17.0
4626,120350974652,Australia,New South Wales,TECR1410DP2,DS100A,MITG,0.54,2.0,61.0,-0.97,42.0,1.0,0.0
4627,120350974652,Australia,New South Wales,TECR1410DP2,LF1837,MITG,0.68,2.0,61.0,-0.97,108.0,3.0,0.0
4628,120351548528,New Zealand,New Zealand,115-80,186-0106,MITG,0.66,1.0,16.0,-0.94,137.0,8.0,0.0
4629,120351548528,New Zealand,New Zealand,115-80,LF1937,MITG,0.64,1.0,16.0,-0.94,125.0,8.0,8.0
4630,120351548528,New Zealand,New Zealand,350-005-000,300-000-000,MITG,0.5,1.0,14.0,-0.93,4.0,0.0,0.0
4631,120351548528,New Zealand,New Zealand,350-005-000,340-000-000,MITG,0.88,1.0,14.0,-0.93,24.0,2.0,2.0
4632,120351548528,New Zealand,New Zealand,350-005-000,350-013-000,MITG,0.92,1.0,14.0,-0.93,13.0,1.0,1.0
4633,120351548528,New Zealand,New Zealand,350-005-000,LF1937,MITG,0.51,1.0,14.0,-0.93,125.0,9.0,0.0
4634,120351548528,New Zealand,New Zealand,8886803712,150462,MITG,0.53,7.0,113.0,-0.94,75.0,4.0,0.0
4635,120351548528,New Zealand,New Zealand,8886803712,186-0106,MITG,0.55,7.0,113.0,-0.94,137.0,8.0,0.0
4636,120351548528,New Zealand,New Zealand,8886803712,LF1837,MITG,0.54,7.0,113.0,-0.94,108.0,6.0,0.0
4637,120351548528,New Zealand,New Zealand,8886803712,LF1937,MITG,0.59,7.0,113.0,-0.94,125.0,8.0,0.0
4638,120351548528,New Zealand,New Zealand,8888247031,150462,MITG,0.5,62.0,36.0,0.72,75.0,129.0,0.0
4639,120351548528,New Zealand,New Zealand,8888247031,186-0106,MITG,0.59,62.0,36.0,0.72,137.0,236.0,236.0
4640,120351548528,New Zealand,New Zealand,8888247031,LF1837,MITG,0.53,62.0,36.0,0.72,108.0,186.0,0.0
4641,120351548528,New Zealand,New Zealand,8888247056,186-0106,MITG,0.61,83.0,21.0,2.95,137.0,541.0,541.0
4642,120351548528,New Zealand,New Zealand,8888247056,LF1837,MITG,0.54,83.0,21.0,2.95,108.0,427.0,0.0
4643,120351548528,New Zealand,New Zealand,8888247056,LF1937,MITG,0.62,83.0,21.0,2.95,125.0,494.0,494.0
4644,120351548528,New Zealand,New Zealand,X3-003-000,340-000-000,MITG,0.87,1.0,6.0,-0.83,24.0,4.0,4.0
4645,120351548528,New Zealand,New Zealand,X3-003-000,350-013-000,MITG,0.91,1.0,6.0,-0.83,13.0,2.0,2.0
4646,120352762982,Australia,New South Wales,173022,DS100A,MITG,0.6,3.0,7.0,-0.57,42.0,18.0,18.0
4647,120352762982,Australia,New South Wales,173049,DS100A,MITG,0.63,207.0,46.0,3.5,42.0,189.0,0.0
4648,120352762982,Australia,New South Wales,350-005-000,300-000-000,MITG,0.5,88.0,14.0,5.29,4.0,25.0,25.0
4649,120352762982,Australia,New South Wales,350-013-000,300-000-000,MITG,0.51,49.0,13.0,2.77,4.0,15.0,15.0
4650,120352762982,Australia,New South Wales,8886803712,150462,MITG,0.53,85.0,113.0,-0.25,75.0,56.0,0.0
4651,120352762982,Australia,New South Wales,8888247031,150462,MITG,0.5,3.5,36.0,-0.9,75.0,8.0,8.0
4652,120352762982,Australia,New South Wales,ABSTACK30X,DS100A,MITG,0.54,97.0,62.0,0.56,42.0,66.0,66.0
4653,120352762982,Australia,New South Wales,EASYCAPII6,DS100A,MITG,0.5,6.0,18.0,-0.67,42.0,14.0,0.0
4654,120352762982,Australia,New South Wales,EGIA60AMT,DS100A,MITG,0.59,286.0,109.0,1.62,42.0,110.0,110.0
4655,120352762982,Australia,New South Wales,EGIAUSTND,DS100A,MITG,0.61,28.0,68.0,-0.59,42.0,17.0,0.0
4656,120352762982,Australia,New South Wales,LF1837,173050G,MITG,0.5,2.0,108.0,-0.98,84.0,2.0,0.0
4657,120352762982,Australia,New South Wales,LF1837,DS100A,MITG,0.58,2.0,108.0,-0.98,42.0,1.0,1.0
4658,120352762982,Australia,New South Wales,LF1937,DS100A,MITG,0.58,207.0,125.0,0.66,42.0,70.0,0.0
4659,120352762982,Australia,New South Wales,LF2019,DS100A,MITG,0.6,22.0,26.0,-0.15,42.0,36.0,36.0
4660,120352762982,Australia,New South Wales,LF4418,DS100A,MITG,0.61,51.0,66.0,-0.23,42.0,32.0,32.0
4661,120352762982,Australia,New South Wales,OMS-PDBS2,DS100A,MITG,0.58,24.0,19.0,0.26,42.0,53.0,53.0
4662,120352762982,Australia,New South Wales,OMS-T10SB,DS100A,MITG,0.58,34.0,25.0,0.36,42.0,57.0,57.0
4663,120352762982,Australia,New South Wales,TECR1410DP2,DS100A,MITG,0.54,2.0,61.0,-0.97,42.0,1.0,0.0
4664,120353149543,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
4665,120354586133,Australia,South Australia,MMT-1891,MMT-7910W5,Diabetes,0.52,2.0,1.0,1.0,3.0,6.0,6.0
4666,120354586133,Australia,South Australia,MMT-7020C5,MMT-7810W1,Diabetes,0.51,2.0,26.0,-0.92,2.0,0.0,0.0
4667,120354945279,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
4668,120355837533,Australia,South Australia,MMT-7020C5,MMT-7810W1,Diabetes,0.51,13.0,26.0,-0.5,2.0,1.0,0.0
4669,120356025565,Australia,South Australia,ABSTACK30X,186-0106,MITG,0.53,16.0,62.0,-0.74,137.0,36.0,36.0
4670,120356025565,Australia,South Australia,ABSTACK30X,DS100A,MITG,0.54,16.0,62.0,-0.74,42.0,11.0,11.0
4671,120356025565,Australia,South Australia,D-YS,DS100A,MITG,0.8,4.0,9.0,-0.56,42.0,18.0,18.0
4672,120356025565,Australia,South Australia,LF1837,186-0106,MITG,0.57,1.0,108.0,-0.99,137.0,1.0,1.0
4673,120356025565,Australia,South Australia,LF1837,DS100A,MITG,0.58,1.0,108.0,-0.99,42.0,0.0,0.0
4674,120356025565,Australia,South Australia,LF1937,186-0106,MITG,0.56,1.0,125.0,-0.99,137.0,1.0,1.0
4675,120356025565,Australia,South Australia,LF1937,DS100A,MITG,0.58,1.0,125.0,-0.99,42.0,0.0,0.0
4676,120356025565,Australia,South Australia,OMS-PDBS2,DS100A,MITG,0.58,1.0,19.0,-0.95,42.0,2.0,0.0
4677,120356025565,Australia,South Australia,OMS-T10SB,186-0106,MITG,0.52,1.0,25.0,-0.96,137.0,5.0,0.0
4678,120356025565,Australia,South Australia,OMS-T10SB,DS100A,MITG,0.58,1.0,25.0,-0.96,42.0,2.0,2.0
4679,120356025565,Australia,South Australia,TECR1410DP2,DS100A,MITG,0.54,29.0,61.0,-0.52,42.0,20.0,0.0
4680,120356396763,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
4681,120356396763,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,1.0,26.0,-0.96,2.0,0.0,0.0
4682,120356519772,Australia,Queensland,173022,DS100A,MITG,0.6,1.0,7.0,-0.86,42.0,6.0,6.0
4683,120356519772,Australia,Queensland,173022,LF1837,MITG,0.72,1.0,7.0,-0.86,108.0,15.0,15.0
4684,120356519772,Australia,Queensland,173049,DS100A,MITG,0.63,1.0,46.0,-0.98,42.0,1.0,1.0
4685,120356519772,Australia,Queensland,173049,LF1837,MITG,0.79,1.0,46.0,-0.98,108.0,2.0,2.0
4686,120356519772,Australia,Queensland,174006,LF1837,MITG,0.69,1.0,19.0,-0.95,108.0,5.0,5.0
4687,120356519772,Australia,Queensland,176630,LF1837,MITG,0.72,23.0,147.0,-0.84,108.0,17.0,0.0
4688,120356519772,Australia,Queensland,176647,LF1837,MITG,0.8,4.0,13.0,-0.69,108.0,33.0,33.0
4689,120356519772,Australia,Queensland,176657,LF1837,MITG,0.71,39.0,75.0,-0.48,108.0,56.0,56.0
4690,120356519772,Australia,Queensland,186-0106,LF1837,MITG,0.51,133.0,137.0,-0.03,108.0,105.0,105.0
